"","QBC-092","QBC-256","QBC-107","QBC-171","QPRC-110","QBC-240","QPRC-019","QBC-183","QBC-086","QPRC-039","QBC-232","QPRC-104","QBC-119","QBC-269","QBC-247","QBC-031","QBC-268","QBC-173","QBC-210","QPRC-108","QPRC-115","QIGR-005","QBC-264","QBC-286","QPRC-012","QPRC-106","QBC-205","QBC-046","QBC-018","QBC-170","QBC-174","QBC-035","QBC-064","QBC-179","QBC-280","QBC-166","QBC-267","QBC-015","QPRC-101","QBC-242","QBC-241","QBC-038","QBC-008","QBC-229","QPRC-047","QBC-080","QPRC-008","QBC-260","QBC-298","QBC-095","QPRC-064","QBC-003","QBC-294","QBC-270","QBC-058","QBC-207","QPRC-005","QBC-243","QBC-049","QIGR-026","QBC-239","QBC-200","QBC-051","QBC-178","QBC-017","QBC-139","QBC-062","QPRC-059","QBC-252","QPRC-025","QBC-078","QBC-262","QBC-204","QPRC-010","QPRC-021","QPRC-096","QPRC-116","QBC-251","QBC-213","QBC-303","QBC-002","QBC-263","QPRC-060","QBC-023","QBC-255","QPRC-102","QPRC-003","QPRC-006","QPRC-041","QBC-203","QBC-223","QBC-246","QBC-284","QBC-289","QPRC-048","QBC-272","QBC-167","QBC-105","QBC-141","QBC-261","QBC-299","QBC-192","QBC-001","QBC-287","QBC-036","QBC-254","QBC-053","QPRC-009","QBC-257","QBC-212","QBC-165","QPRC-007","QBC-054_r1","QBC-258","QPRC-120","QBC-222","QBC-233","QBC-043","QBC-024","QPRC-111","QBC-020","QBC-244","QBC-206","QBC-216","QPRC-013","QBC-014","QBC-285","QIGR-009","QBC-126","QBC-016","QPRC-004","QBC-077","QBC-228","QBC-201","QBC-276","QPRC-042","QBC-159","QBC-044","QPRC-105","QBC-296","QBC-209","QBC-250","QBC-235","QBC-265","QBC-113","QBC-019","QBC-277","QPRC-095","QBC-068","QIGR-042","QBC-288","QBC-211","QBC-104","QPRC-098","QBC-278","QBC-197"
"QBC-165",0,0,0,0,0,0.00149724768628847,0,0,0,0.00417694912260799,0,0,0.0164572008771922,0,0.00963603255231005,0,0.0166901803073893,0.00186795314461631,0.0190784172807881,0,0,0,0,0,0,0,0,0,0.0111428062466216,0.00188969411570099,0,0,0,0.0110510194030749,0,0.00183826281397177,0.00120163605912975,0,0,0,0,0.0037136856654958,0,0,0,0,0,0,0,0,0,0.0102234938433731,0,0.0100016589277419,0.00298034532469157,0,0,0,0,0,0.00111149607633205,0,0,0,0.0106389428879306,0,0,0,0,0,0,0,0,0.0166669777920517,0,0,0.0125302248522219,0,0,0,0,0,0,0,0.0160134084991607,0,0,0,0,0,0,0,0,0,0,0,0.000963114806346189,0,0,0,0,0.00302162074070333,0,0,0,0,0,0,0,0,0.5,0,0.00309469539631636,0,0,0,0,0.0201106181242362,0,0,0,0.0174065128616392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00532374088818672,0.00289674268197171,0,0,0,0.0160961415502433,0,0.0180640352662752,0,0.0102120436634173,0,0,0.00169060841271332,0,0,0,0.00417095498272972,0,0,0.00490351758639117
"QPRC-007",0,0.0032948073020539,0.0044129369718281,0,0,0,0.00402674552801693,0.00565343652146233,0,0,0.00350201276437318,0,0,0.00154556032404526,0,0.00196264234019397,0,0.00371429859080785,0,0,0.00248025696511403,0,0.00312905646651549,0.006261032233844,0.00140496128888184,0,0.00199453449946009,0,0,0,0.00371603834873511,0.00856811329130699,0,0,0,0,0.00371150049293583,0,0.00319272562181099,0,0,0,0,0.00370946512254482,0,0.00384776613431936,0,0,0.00302455960281422,0.00339334858250948,0,0,0,0,0,0,0.00444963363074248,0,0.0126608059823233,0,0,0.00371591299518277,0.00221950592582012,0,0,0,0.00314815660373734,0.00215805476693192,0.00214080169938362,0,0,0.00371134379207692,0.00371318453115079,0,0,0,0,0,0.0206327690135326,0.00404845843002097,0,0.00751816764745086,0.0028045003534729,0.00371699673655703,0,0,0,0.00261830659322899,0.00371300191649033,0.00458509710982633,0,0.00381051793680457,0,0,0.00488114214373257,0.00283474004262638,0,0.00372699123809403,0,0.00371289867235855,0.00290317461038605,0,0,0.00279489647412837,0.00230220652538518,0.00371481132816101,0,0,0.00781895507738766,0,0,0.5,0,0,0.00252260397773787,0.00553449647372773,0,0,0,0,0.00640258380706307,0,0.00288794392595929,0,0.00425468490319748,0,0.00385425798254224,0.00494597872440641,0,0.00371025047052506,0,0,0,0.00497882625361961,0,0.0036078591728439,0,0,0.00310062153411663,0,0.00168811103597145,0,0.00451801029969373,0,0,0,0.00354659938175843,0,0,0,0,0,0,0,0,0
"QBC-054_r1",0,0,0,0,0,0.00196599217677278,0,0,0,0,0,0,0.00371789642931813,0,0.00406722677351259,0,0.0070055500807545,0,0.00449748198360651,0,0,0,0,0,0,0,0,0,0.00233502646536249,0,0,0,0,0.00470370134650926,0,0,0,0,0,0.00545128392055229,0.00554979834746603,0.00370986891435446,0,0,0,0,0,0,0,0,0,0.00195566893922664,0,0.00387961316978201,0.00371494494788197,0,0,0,0,0,0,0,0,0,0.00286166853810918,0,0,0,0,0,0,0,0,0.00683946093222486,0.00395155398296518,0,0.00559547675249414,0,0,0,0,0,0,0,0.00221513315537369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309469539631636,0,0.5,0,0,0,0,0.00525559177515766,0,0,0,0.00210460395087359,0,0,0,0,0,0,0,0,0.00165431957498873,0,0.00299491290987656,0,0,0,0.00227129713719294,0.00697193335189253,0,0,0,0.00660399087157404,0,0.00535214681650612,0,0,0,0,0,0,0,0,0,0,0,0
"QBC-258",0,0,0,0,0.00982395210428208,0,0,0,0.0116682635822064,0,0,0,0,0,0,0,0,0,0,0.0118725317681169,0,0,0,0,0.00665273449841058,0,0.00500781473927406,0,0,0.00370869489659871,0,0,0,0,0,0,0,0.012453295482078,0,0.00697170042743408,0.00889203643228393,0,0,0,0,0,0.00611515979993713,0,0,0,0,0,0,0,0.00360741086519755,0.00800899558042314,0,0,0,0,0.0257730733038161,0,0,0.00942405134923349,0,0,0,0,0.00147384426964348,0.00851722874047727,0.00368324125722439,0,0,0,0.00444676054989406,0,0,0.00263060636367729,0,0,0.00582159063152146,0,0,0,0,0.00381213183502617,0.00762071360358028,0,0,0,0,0,0.00641645773526734,0.00826676776663739,0,0,0.0158241735370891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.00800815185261108,0,0.00738737683995719,0,0.00299093818495442,0,0.00481487012613996,0.00527317986460019,0,0.00570360541836067,0,0,0,0.00308812974975398,0.0106788785921859,0,0.00249316690860278,0,0,0,0,0.0103162096032982,0,0,0,0,0,0,0.00280280470971505,0,0,0.00371597126033763,0,0,0,0,0,0,0,0
"QPRC-120",0,0.00231651800115088,0.00182734976586549,0.00949759130838779,0,0,0.023191532849517,0.00931392078345703,0,0,0,0,0,0.0229056724409658,0,0,0,0.0018548150010308,0,0,0.00503832754597673,0,0.0034349357933929,0.0199714575061978,0,0,0,0.00370974755351719,0,0,0,0.00285261511867414,0,0,0.0355738958028943,0,0.00435621959283773,0,0,0,0,0,0,0.00392901069662113,0,0.00264883317981441,0,0,0.00534300234024632,0.00390739337347668,0.0183048973591412,0,0.00662638955970517,0,0,0,0.0306664234024757,0,0,0,0,0.00918624094310066,0.0217822906916617,0,0,0,0,0.0148416141798681,0.0216924115597524,0,0,0,0.00405958843734087,0,0,0.0191351747184307,0,0,0.00157503557422578,0.00371075240533648,0,0.00255745630197106,0.0125556483890672,0.00958078486246848,0,0,0,0,0.0312931197581861,0,0.00257659762312342,0.0074879997555295,0,0,0.0313039535358313,0,0,0,0.0223392824777278,0,0.00353851099144808,0,0,0,0.00329692629995179,0,0,0.0259592462919276,0.00294171734639754,0,0,0.00252260397773787,0,0,0.5,0.00722393437224198,0,0,0,0.00371151555632397,0,0,0,0,0.0281469493344741,0,0,0.00371196627092667,0.0256219969567125,0,0,0,0,0.0274870327313957,0,0.0265908370941008,0,0,0,0,0,0,0.0100831939749452,0,0,0,0,0,0,0.0113196339091216,0.014357111502157,0.0251114726343012,0,0,0,0
"QBC-222",0,0.00338370865736109,0.00496121259924901,0,0,0,0.00365825254296271,0.00486876848201184,0,0,0.00963644698158026,0.00371542755945488,0,0.00117740950549743,0,0.00370917119114735,0,0.00332728776339818,0,0,0.0127512325763992,0.00674869217698837,0.00284473132134743,0.00371413198213069,0,0,0,0.0123192995845515,0,0,0.00350118346544984,0.0141466426461432,0,0,0,0,0.00886954639789051,0,0.00345646540249773,0,0,0,0,0.00151352922847214,0,0.0123777528511845,0,0.00859930302900725,0.0134411885972727,0.00371480277607991,0.00342639874443772,0,0,0,0,0,0.0046045806410729,0,0.0226198744174366,0,0,0.00604849884210332,0.00609793798306224,0,0,0.00373399800287752,0.0097313631598458,0.00308674185042648,0.00160168121399395,0,0,0.00641705646698498,0.00330201968303211,0,0,0.00272112348163044,0,0,0.0123789098152906,0.0102405710005804,0,0.00755946310229002,0.00314648639237132,0.00549240497720327,0,0,0,0,0.00276077255829887,0.0106376021459911,0.00482942016366034,0.00258776303201534,0,0,0,0.00704217733331277,0,0.00543376275952658,0.00356519276922818,0.00262624789823363,0.00897144663449806,0,0,0.004221591757891,0.0104473256145897,0,0,0.00334190552776172,0.00747982286502693,0,0,0.00553449647372773,0,0,0.00722393437224198,0.5,0,0,0,0.00476513528727753,0.00172024251078778,0,0.0073274942915984,0,0.00269043419290129,0,0.0117996205024067,0.00971633446395996,0.00415126687058292,0.00198338648279756,0,0,0,0.00700930782210282,0,0.00309982795449291,0,0,0.00479870812706993,0.0034551025952855,0.00416996839719718,0,0.00833225954258109,0,0,0,0.00777792675367525,0,0,0.00527195626152213,0.00204522297858553,0.00711586891814517,0,0,0,0
"QBC-233",0.00211646382035772,0,0,0.00797248241273118,0.00904717475670762,0.00207971612708825,0,0,0.00897799093614587,0.00278920601022711,0,0,0,0,0.00215358363259982,0,0,0,0,0.010354369839775,0,0,0,0,0.0101027445974806,0,0.00742865742589796,0,0,0.00410312721304062,0,0,0,0,0,0,0,0.00935501506362701,0,0.0164991572254066,0.0156075219066374,0.00791322553131981,0,0,0,0,0.0100058969672409,0,0,0,0,0,0,0,0.0046110441700506,0.00989554661635093,0,0,0,0,0.00998047342092816,0,0,0.00567497123615673,0,0,0,0,0,0.00957027564407724,0.00248616078402669,0,0,0,0.0113044849589837,0,0,0,0,0,0.011902839532246,0,0,0,0,0.00286508664553774,0.00876863290513638,0,0,0,0,0,0.00765187676683363,0.00765208935694099,0,0,0.00557453154453703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00800815185261108,0,0,0.5,0,0.0106932879019544,0,0,0,0.00334363843072505,0.00926595589394349,0,0.00365337753683288,0,0,0,0,0.0178420625268841,0,0.00688017855894392,0,0,0,0,0.0155605355395416,0,0,0,0,0,0,0.00518698553849918,0,0,0.00251413504825737,0,0,0,0,0,0,0,0
"QBC-043",0.00337159161185953,0,0,0,0,0.0116672702365219,0,0,0,0.00380514816627482,0,0,0.057345839012032,0,0.0400652902956189,0,0.0911980593778789,0,0.0797951425450005,0,0,0,0,0,0,0.00185736986469758,0,0,0.0479913423914733,0.00885010604558422,0,0,0,0.0614927338775519,0,0.00261827718933266,0,0,0,0.0009144867858882,0,0.0162057655021986,0,0,0,0,0,0,0,0,0,0.0379176936415337,0,0.0351639510995849,0.0100730292252154,0,0,0,0,0,0,0,0,0,0.0559086163614374,0,0,0,0,0,0,0,0,0.0833571690873421,0,0,0.0682464468321899,0,0,0,0,0,0,0,0.102115546333167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072833241123572,0,0,0,0,0.00394687997488275,0,0,0.00196445077451642,0.0201106181242362,0,0.00525559177515766,0,0,0,0,0.5,0,0,0,0.064797359743009,0,0,0,0.00556668946676638,0,0,0,0,0,0,0,0,0,0,0.0226438355892822,0,0,0,0,0.0775822458035934,0,0.0983433566135054,0.00219268471420065,0.0946443004237492,0,0,0.017007640086338,0,0,0,0.0184578595119859,0,0,0.0133991947215844
"QBC-024",0,0,0,0.00401617300645624,0.0128197215073221,0.00371094015651987,0,0,0.0133835433201149,0.00370935469863278,0,0,0,0,0,0,0,0,0,0.0138700350508486,0,0,0,0,0.0109215069562427,0,0.00780920609530251,0,0,0.00930753494637192,0,0,0.00208235162711055,0,0,0,0,0.0106215857744363,0,0.00975143400042493,0.011145119802976,0,0,0,0.00477702587342439,0,0.0120334990284993,0,0,0,0,0,0,0,0.0032710476148346,0.012964532787523,0,0,0,0,0.00950788722570833,0,0,0.0036781232015216,0,0,0,0,0,0.0122009426228646,0.00469955550362434,0,0,0,0.0102034870377351,0,0,0.00243973836708081,0,0,0.010141943538162,0,0,0,0,0.00524921392704247,0.00862513315051277,0,0,0,0,0,0.0108983823817209,0.0124584139962588,0,0,0.00325602583201606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00738737683995719,0,0,0.0106932879019544,0,0.5,0,0,0,0,0.00880309749350646,0,0.00517718078219185,0,0,0,0,0.0109018448400656,0,0.0100889788718097,0,0,0,0,0.00896819768262729,0,0,0,0,0,0,0.00248484898980453,0,0,0,0,0,0,0,0,0,0.00181119058784977,0
"QPRC-111",0,0,0.00194085119539543,0,0,0,0.00370906511633537,0.00331430593284417,0,0,0,0,0,0.00352525988266906,0,0,0,0.00352882845377589,0,0,0.002412508570232,0,0,0.00234456568050532,0,0,0.00136132383473783,0,0,0,0.00236927598326971,0.0014580374159432,0,0,0.00498418595200796,0,0,0,0.00321304593297335,0,0,0,0,0,0,0.00245789540556066,0,0,0.00815498413724298,0,0.00656374978575023,0,0,0,0,0,0.00922776519851819,0,0.00175375131406213,0,0,0.00332744536505559,0.0027064415046373,0,0,0,0,0.00440379845955489,0.00586367178103968,0,0,0.00354439503127926,0.00382245363487677,0,0,0.00242730371548593,0,0,0.00181130747217252,0,0,0.0035771513879811,0.00236200313271288,0.00258861117541301,0,0,0,0,0.00467168022336917,0,0,0.00371335470979226,0,0,0.00594655833978108,0.00637667749187381,0,0.00410352054888853,0.00237458563832025,0,0.0043179592500427,0,0,0,0.00340581561911957,0,0,0,0.00317384884508404,0,0,0,0,0,0.00371151555632397,0.00476513528727753,0,0,0,0.5,0,0,0,0,0.00261377806959342,0,0.00282504918168085,0.00369450679136117,0.00234330761759579,0,0,0,0,0.00365995510011375,0,0.00539584977229473,0,0,0,0,0,0,0.00274832225915018,0,0,0,0,0,0,0.002754450859223,0.00384238181271953,0.00370744706685225,0,0,0,0
"QBC-020",0,0.00331691858685902,0.00471626152689687,0,0,0,0,0,0,0,0.00396925709630233,0.00190729095935318,0,0,0,0,0,0.00305275848188818,0,0,0,0.00637833221197888,0.0025364002272497,0,0,0,0,0,0,0,0.00176412174925642,0,0.00335014315106788,0,0,0,0.00184663002436078,0,0,0,0,0,0,0,0,0,0.00171604896170301,0,0,0,0,0,0,0,0,0.00235417185712253,0,0,0.0020723439496111,0,0,0,0,0,0,0.00639268619940098,0,0,0,0,0,0,0,0,0,0,0,0.00211305490562831,0.00371322499487352,0,0,0.00283723620260984,0.00221338588344221,0,0,0.00199626504894112,0,0,0,0,0.014354221199028,0,0,0,0,0.0136520369769687,0,0.00322409279786996,0,0.00260972281959516,0.003570876082711,0,0,0.00328894875804169,0,0.0014076559624068,0,0,0.00465355028199727,0,0,0.00640258380706307,0,0.00299093818495442,0,0.00172024251078778,0,0,0,0,0.5,0,0.00200810514192664,0,0,0,0,0.00370842680933487,0,0.00226259453386445,0,0,0,0,0.00216208120380808,0,0,0,0.00171105934999247,0,0.00165249048398147,0,0,0,0,0,0,0.00209314314108561,0,0,0,0,0,0,0,0
"QBC-244",0.00371791787584906,0,0,0,0,0.00787954169557768,0,0,0,0.00447819149628926,0,0,0.0463747174389943,0,0.0316259801431111,0,0.064891936874778,0,0.0626283217306741,0,0,0,0,0,0,0.00547391829049723,0,0,0.0379088442483507,0.00371552989239517,0,0,0,0.047544462710994,0,0,0,0,0,0,0,0.0104303350814981,0,0,0,0,0,0,0,0,0,0.02930092831635,0,0.027997030951373,0.00744957386373902,0,0,0,0,0,0,0,0,0,0.0381606470217433,0,0,0,0,0,0,0,0,0.0630644684442099,0,0,0.0513768660882137,0,0,0,0,0,0,0,0.0633345579865667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505245522327377,0,0,0,0,0,0,0,0,0.0174065128616392,0,0.00210460395087359,0,0,0,0,0.064797359743009,0,0,0,0.5,0,0,0,0.00321303774976896,0,0,0,0,0,0,0,0,0,0,0.0213625476599842,0,0,0,0,0.0572255983175513,0,0.0579495736112111,0.00246159435170845,0.0297143320450229,0,0,0.0125232172116083,0,0,0,0.0108582800728832,0,0.00270420976967986,0.0127940310434769
"QBC-206",0,0.00354474172213667,0.00274650565960371,0,0.00217241336924675,0,0,0,0.00376316614299219,0,0.005391308685898,0,0,0,0,0,0,0.00258101662826494,0,0.00454270941510026,0,0,0,0,0,0.00360706036761567,0,0,0,0,0,0,0,0,0,0,0,0,0.00194103003569424,0,0,0,0,0,0.00162288722403301,0.00224982244375453,0,0.0028997048181163,0,0,0,0,0,0,0,0.00121167938018781,0,0,0.00345870556673362,0,0.00440509367643519,0.00292223781209653,0,0,0,0.00419894422293481,0.00213795612775511,0,0,0,0,0,0,0,0,0,0,0,0.00371238670797825,0,0,0,0,0,0,0,0.00333637148310252,0,0.00174562905534779,0.00217352682203257,0.00315100024466103,0,0,0,0,0,0.00466036159924797,0.0033257463528716,0,0,0.012947579120566,0,0,0.0030839345712545,0,0,0,0,0,0,0,0.00288794392595929,0,0.00481487012613996,0,0.0073274942915984,0.00334363843072505,0,0,0,0.00200810514192664,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201144622398382,0,0,0,0,0.00354192739551346,0,0,0,0,0,0,0,0,0,0,0,0,0
"QBC-216",0.00388451549929917,0,0,0,0.0080766494043989,0.00583330020980921,0,0,0.00631988427317671,0,0,0,0.00268044137355102,0,0.00141466421616382,0,0,0,0,0.00470233470585259,0,0,0,0,0.00724614810522081,0,0.00404119400574927,0,0,0.00310145748037536,0,0,0,0,0,0.00162587496326256,0,0.00390790229773303,0,0.00949708299785238,0.00676193241609654,0.00712982447914997,0,0,0,0,0.00774611546648744,0,0,0,0,0,0,0,0,0.00559010404370321,0,0,0,0,0.00404895713450762,0,0,0,0,0,0,0,0,0.0107059624470671,0.00304650512383966,0,0,0,0.00935259099544214,0,0,0,0,0,0.00473063117938215,0,0,0,0,0.00426314342415429,0.00468242393098493,0,0,0,0,0,0.0104421548125089,0.00477197244524935,0,0,0.00673298648168048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00527317986460019,0,0,0.00926595589394349,0,0.00880309749350646,0,0,0,0,0.5,0,0.00156934260391969,0,0,0,0,0.0164811480563605,0,0.00701263695995163,0,0,0,0,0.0120665378343239,0,0,0,0,0,0,0.00307513332783242,0,0,0,0,0,0,0,0.00196460796733315,0,0,0
"QPRC-013",0,0,0,0.00164455409951655,0,0,0.044800514542071,0.00255278646658486,0,0,0,0,0,0.0232438368083375,0,0,0,0,0,0,0.00371749100118779,0,0.00348438261626951,0.0284039733740199,0,0,0.00124431083697618,0.00226555622178414,0,0,0.00302745963578183,0.00646104524308944,0,0,0.0272350891916174,0,0.0055527212941838,0,0,0,0,0,0,0.003937654261868,0,0,0,0,0.0113781765780063,0.00218866342089529,0.0168642499118651,0,0.00657356274487366,0,0,0,0.0234591067489627,0,0,0,0,0,0.0172259291830086,0,0,0,0,0.0439133786503857,0.0239627510477753,0,0,0,0,0,0,0.0408487790784239,0,0,0,0.00230605475206326,0,0,0,0.00371572578240083,0,0,0,0,0.0296688409778359,0,0.00393780259670662,0,0,0,0.0251368682589549,0.00251108617746124,0,0,0.0344598974647725,0,0,0,0,0,0.00352864882340705,0,0,0.0510973632227277,0.00318455393349657,0,0,0.00425468490319748,0,0,0.0281469493344741,0.00269043419290129,0,0,0,0.00261377806959342,0,0,0,0,0.5,0,0,0.00189952707911147,0.0805197563891862,0,0,0,0,0.0593478337828549,0,0.0471129003016005,0,0,0,0,0,0,0.00852006592047473,0,0,0,0,0,0,0.00832403683607511,0.00749048710857523,0.0260718298316367,0,0,0,0
"QBC-014",0.0037166531986967,0,0,0,0.00477741069760308,0.00333133889929753,0,0,0.00371274659366752,0.00206480853886019,0,0,0.0100560464659319,0,0.00932522244093495,0,0.00466038650174736,0,0.00712439157302145,0.0049856211657453,0,0,0,0,0.00289263258710124,0,0,0,0.00616015628571227,0.00470737449402179,0,0,0,0.00494927091843229,0,0.00208859611506741,0,0.00315674957379977,0,0.0126943151747181,0.0137878255235276,0.00794112935972868,0,0,0,0,0.00329659763473605,0,0,0,0,0.00452173909427635,0,0.00371760942762527,0.00666169662672999,0.00239242162127267,0,0.00370840958893427,0,0,0.00392038361285576,0,0,0.00370962362382385,0.00393025961144956,0,0,0,0,0.00506889114176204,0,0,0,0.00355400333766949,0.00827063215735823,0,0.00505857162514612,0.00248707857243666,0,0,0.00238204972969651,0,0,0,0.00371292292119225,0,0.00686996802924685,0.00241757819391441,0,0,0,0,0,0.005299574738157,0,0,0.0016941226191924,0,0,0,0,0.00384920105436812,0,0,0,0,0.00196690456334066,0,0,0,0,0,0,0.00570360541836067,0,0,0.00365337753683288,0.00556668946676638,0.00517718078219185,0,0,0.00321303774976896,0,0.00156934260391969,0,0.5,0,0,0,0,0.0119483166452429,0,0.00616336706349394,0,0,0,0,0.0119411510177955,0,0,0,0.00665206578112976,0,0.00150438605930055,0.00791224802652877,0,0,0.00216646107042395,0,0,0,0,0.00371045038237224,0,0.00204837138878428,0.0017311439262211
"QBC-285",0,0.00190541205271099,0.00302794780089892,0,0,0,0.00181498669422013,0.00591020793263824,0,0,0,0,0,0.00357524189094412,0,0,0,0,0,0,0,0.00638362036646252,0.00329167813859876,0.00218376531666522,0,0,0,0.00254591776701299,0,0,0,0.00809987938910121,0,0,0,0,0.00516769703633616,0,0.00406579299469042,0,0,0,0,0.00254525048521729,0,0.00371779882214768,0,0.0253776820016575,0.00371036924035544,0.00254488353025006,0.00371464787098282,0,0,0,0,0,0.00371233021718999,0,0.00383319474761292,0.00296424211588693,0,0.00371379313039905,0,0,0,0,0.00424089151044729,0,0,0,0,0.00362174039587377,0.00368332769251953,0,0,0.00262251956189415,0,0,0.00371371510812546,0.00258787372385831,0,0,0.00374759047924639,0.00530759842402292,0,0,0,0,0,0.00869862776931422,0.00366654244957972,0.00202200236268382,0,0,0,0.00196735754218706,0,0.00252517753265747,0.00371199083072097,0.00504254376468437,0.00847249733942472,0,0,0.00312347284285006,0,0.00278266944991106,0,0,0.00492597345023991,0,0,0.00385425798254224,0,0,0,0.0117996205024067,0,0,0,0.00282504918168085,0,0,0,0,0,0,0.5,0.00371311144439167,0,0.00455146357601743,0,0,0,0.0021861155050042,0.00290523612442827,0,0,0,0.00545025206413276,0.00349083628415681,0.00537505866932684,0,0.00502388744509969,0,0,0,0.00566428829181119,0,0,0.00318848725661292,0,0.00263470417268991,0,0,0,0
"QIGR-009",0,0.00405907374225739,0.00635183038326999,0,0,0,0,0.00260386706476261,0,0,0.00701362537231057,0.00276913126241979,0,0,0,0,0,0.00385200205087518,0,0,0.00216543878957939,0.00356706942756622,0.00444703272983956,0,0,0,0,0.00542885062520917,0,0,0.00406033901378576,0.00278143165040675,0.0154011015774137,0,0,0,0.00402337980685653,0,0,0,0,0,0,0,0,0.00881663153700885,0,0.00371131518345826,0.0030805364501481,0.00371417019724881,0.00211579436732673,0,0,0,0,0,0,0,0.00897455688242986,0,0,0.00370882275827103,0,0,0,0.00233081519461936,0.00318772314038741,0,0.00143795796359938,0,0.0021057132110831,0,0.00368174158663129,0,0,0,0,0,0.00960413623822536,0.00371790160210433,0,0.0123787120274112,0.0037145948377188,0.00265626590156726,0,0,0,0,0,0.00936333917354542,0.00398176987376488,0,0,0,0,0.0117106771595639,0,0.00292294269291447,0,0.0069730463686747,0.0046481328628457,0,0,0.0064856216562393,0.0019635411634325,0.00238755554756438,0,0,0.0079959350980305,0,0,0.00494597872440641,0,0,0.00371196627092667,0.00971633446395996,0,0,0,0.00369450679136117,0.00370842680933487,0,0,0,0.00189952707911147,0,0.00371311144439167,0.5,0.00180800929461795,0.00538726856592584,0,0,0,0,0.00232565016567467,0.00291409524750783,0,0,0,0.00321825309687516,0.00744150324110416,0,0.00461885893512922,0,0,0,0.00933525908725953,0,0,0.0037124534106698,0,0,0,0,0,0
"QBC-126",0,0,0,0.00848690046030365,0,0,0.0405160958865096,0.00561005071446817,0,0,0,0,0,0.0296167408549134,0,0,0,0,0,0,0.00660922099295847,0.00251720698398439,0,0.0260890727248176,0,0,0,0.0039770833437103,0,0,0.00338857976157746,0.00370970554824406,0,0,0.0284106827226336,0,0.00406453160029057,0,0.00259894462064388,0,0,0,0,0.00312127089312336,0,0,0,0,0.0104524487679705,0.00371261945112902,0.0162639076383694,0,0.00437297076929408,0,0,0,0.033745176879164,0,0,0,0,0.00568947541783689,0.0179711965828373,0,0,0,0.00215001944057214,0.0475132958908444,0.0273796256288955,0,0,0.00181224422900285,0,0,0,0.0359269321158097,0,0,0.00304789241797841,0.00507201466278876,0,0.00246089827830555,0.00309079875317388,0.00471761835725777,0,0,0,0,0.0417417718105383,0.00246834325411171,0,0.00208012509473829,0,0,0.033967465821347,0.00300521728176067,0,0,0.0157968746967998,0,0,0,0,0,0,0,0,0.0397485038569993,0,0,0,0,0,0,0.0256219969567125,0.00415126687058292,0,0,0,0.00234330761759579,0,0,0,0,0.0805197563891862,0,0,0.00180800929461795,0.5,0,0,0,0,0.0371232996800151,0.00313299765440412,0.0369143344511857,0,0,0,0,0,0,0.0107309180937775,0,0,0,0.00301024322884966,0,0,0.00759648649317863,0.00404929947081573,0.0337855245479894,0,0,0,0
"QBC-016",0,0,0.00305236320133008,0,0,0,0,0.00224637935369774,0,0,0.00176299725415745,0,0,0,0,0,0,0.00355134109422824,0,0.00204748717389906,0.00371382246924398,0.00740943247324246,0.00404467140059093,0,0,0,0,0.00383969317787602,0,0,0,0.00277859706236411,0,0,0,0,0.00401724420141005,0,0,0,0,0,0,0.003710560689619,0,0.00178931511368008,0,0.00189116941891995,0,0,0,0,0.00199455574010728,0,0,0,0,0,0.00767818579232605,0,0,0.00371036053960914,0.00248977346136211,0,0,0.00152603937412983,0,0,0,0,0,0,0.0020005987677242,0,0,0,0,0,0.00612537576444295,0,0,0.00371121479149644,0.00512643744899162,0.00200144240755704,0,0,0,0,0,0.0160883492097621,0,0,0,0.00237107771341252,0,0.00288705828006174,0,0.00371631122193021,0,0,0.00137995526520945,0,0,0.00197389569518678,0,0,0,0,0.00281912522768842,0,0,0.00371025047052506,0,0.00308812974975398,0,0.00198338648279756,0,0,0,0,0.00226259453386445,0,0,0,0,0,0.00455146357601743,0.00538726856592584,0,0.5,0,0,0,0.00152538291105285,0,0.00301550185810855,0,0,0.00371507075571928,0,0,0,0,0,0,0,0.00332443749026208,0,0,0.00263208758123026,0,0,0,0,0,0
